name,player_id
"Whitlock, Garrett",676477
"Crochet, Garrett",676979
"Santana, Dennis",642701
"Lange, Alex",656638
"Patiño, Luis",672715
"Mears, Nick",683232
"Wells, Alex",649144
"Murphy, Patrick",641907
"Gil, Luis",661563
"Goudeau, Ashton",623485
"Gilbert, Logan",669302
"Manoah, Alek",666201
"Oviedo, Luis",665854
"Keller, Kyle",664918
"Hearn, Taylor",621368
"Rogers, Josh",642028
"Kay, Anthony",641743
"Muller, Kyle",666205
"Guenther, Sean",674944
"Ginkel, Kevin",656464
"Castro, Anthony",621593
"Falter, Bailey",663559
"Mejía, Humberto",650668
"McGowin, Kyle",641851
"Thompson, Keegan",624522
"Clase, Emmanuel",661403
"Diplán, Marcos",650959
"Romano, Jordan",605447
"de Geus, Brett",676969
"Hentges, Sam",656529
"Crismatt, Nabil",622503
"Poppen, Sean",664092
"Hernández, Carlos",672578
"Burr, Ryan",621114
"Steele, Justin",657006
"Detmers, Reid",672282
"Kremer, Dean",665152
"Evans, Demarcus",663770
"Wells, Tyler",669330
"Sandlin, Nick",680704
"Sborz, Josh",622250
"Ryan, Joe",657746
"Vest, Will",676684
"Castellanos, Humberto",528748
"White, Mitch",669952
"Bender, Anthony",669622
"Bickford, Phil",641360
"Ramírez, Yohan",670990
"Kowar, Jackson",663804
"Rasmussen, Drew",656876
"Luetge, Lucas",476595
"Tate, Dillon",622253
"Peacock, Matt",676840
"Arihara, Kohei",685503
"Ellis, Chris",595939
"De Los Santos, Enyel",660853
"Greene, Conner",641632
"Graterol, Brusdar",660813
"Bednar, David",670280
"Lowther, Zac",675912
"Jax, Griffin",643377
"Funkhouser, Kyle",608335
"Maples, Dillon",596027
"King, John",667463
"Brogdon, Connor",641401
"Barnes, Charlie",656212
"Alzolay, Adbert",640470
"Howard, Sam",607572
"Machado, Andrés",600921
"Long, Sam",669674
"Kopech, Michael",656629
"Tapia, Domingo",593619
"McClanahan, Shane",663556
"Thielbar, Caleb",573204
"Mantiply, Joe",573009
"Sawamura, Hirokazu",617228
"Poteet, Cody",547001
"Woodford, Jake",663765
"Sánchez, Miguel",667376
"Benjamin, Wes",605138
"Taylor, Blake",642130
"Garcia, Bryan",650530
"Cabrera, Edward",665795
"Thompson, Zach",605507
"Lodolo, Nick",666157
"McCarty, Kirk",668948
"Pepiot, Ryan",686752
"Gustave, Jandel",594311
"García, Rony",665621
"Uelmen, Erich",657272
"Martin, Davis",663436
"Assad, Javier",665871
"Danish, Tyler",641501
"Moreta, Dauri",664294
"Greene, Hunter",668881
"Schmidt, Clarke",657376
"Warren, Art",605521
"Castillo, Max",666721
"Bautista, Félix",642585
"Kelley, Trevor",665001
"Martin, Corbin",656686
"Thompson, Zack",668868
"Abbott, Cory",676265
"Sanmartin, Reiver",665665
"Kuhnel, Joel",669270
"Henry, Tommy",674072
"Gibaut, Ian",664139
"Sears, JP",676664
"Bruihl, Justin",677865
"Strider, Spencer",675911
"Medina, Adonis",658431
"Martinez, Adrián",661309
"Swarmer, Matt",664161
"Muñoz, Andrés",662253
"Sánchez, Cristopher",650911
"Snider, Collin",676092
"Suarez, Robert",663158
"Faedo, Alex",656412
"Lambert, Jimmy",669424
"Elder, Bryce",693821
"Jackson, Zach",667427
"Marinaccio, Ron",676760
"Bellatti, Andrew",571479
"Morris, Cody",663752
"Krehbiel, Joey",607216
"Ort, Kaleb",672391
"Ragans, Cole",666142
"Martinez, Seth",661527
"Snead, Kirby",669912
"Brazobán, Huascar",623211
"Schreiber, John",670167
"Wilson, Steven",621051
"Ortega, Oliver",661383
"Brieske, Beau",689225
"Gore, MacKenzie",669022
"Wentz, Joey",666214
"Jefferies, Daulton",641726
"Yajure, Miguel",664337
"Merryweather, Julian",657240
"Pallante, Andre",669467
"Winder, Josh",680739
"Alexander, Jason",669920
"Pilkington, Konnor",663455
"Grove, Michael",675627
"Díaz, Alexis",664747
"Hughes, Brandon",676714
"Faucher, Calvin",676534
"Jiménez, Dany",666204
"Logue, Zach",656657
"Contreras, Roansy",672710
"Davidson, Tucker",656353
"Winckowski, Josh",670174
"Mills, Wyatt",670090
"Brash, Matt",666374
"Ashcraft, Graham",668933
"Silseth, Chase",681217
"Waldichuk, Ken",686610
"Lawrence, Justin",664875
"Weems, Jordan",607179
"Coleman, Dylan",669395
"Murfee, Penn",682171
"Overton, Connor",656818
"Strzelecki, Peter",657265
"Stout, Eric",657770
"Adon, Joan",672851
"Moll, Sam",594580
"Holderman, Colin",670059
"Sands, Cole",663485
"Effross, Scott",664123
"Feltner, Ryan",663372
"Baumann, Mike",657508
"Oller, Adam",670124
"Hill, Garrett",682051
"Nelson, Kyle",669459
"Banks, Tanner",621383
"Heasley, Jonathan",669169
"De los Santos, Yerry",660787
"Lee, Dylan",669276
"Marte, Yunior",628708
"Varland, Louis",686973
"Harvey, Hunter",640451
"Nelson, Nick",656793
"Koenig, Jared",657649
"Acevedo, Domingo",642758
"Bradish, Kyle",680694
"Kirby, George",669923
"Wesneski, Hayden",669713
"Hjelle, Sean",663546
"Liberatore, Matthew",669461
"Vespi, Nick",663989
"Baz, Shane",669358
"Foley, Jason",671345
"Crawford, Kutter",676710
"Baker, Bryan",641329
"Herget, Jimmy",623474
"Bird, Jake",656234
"Bello, Brayan",678394
"Pfaadt, Brandon",694297
"Brito, Jhony",666745
"Willingham, Amos",686294
"Rom, Drew",680723
"Englert, Mason",669438
"Duarte, Daniel",650960
"Carasiti, Matt",571539
"Blanco, Ronel",669854
"Nardi, Andrew",677053
"Topa, Justin",623437
"Stone, Gavin",694813
"Harris, Hogan",663687
"Bernardino, Brennan",657514
"Mlodzinski, Carmen",669387
"Gaddis, Hunter",683769
"Varland, Gus",681402
"Ward, Thaddeus",663658
"Pearson, Nate",663878
"Curry, Xzavion",675540
"Priester, Quinn",682990
"Marsh, Alec",679525
"Abbott, Andrew",671096
"Selby, Colin",681882
"McGough, Scott",543518
"Miller, Mason",695243
"Kauffmann, Karl",666154
"Soriano, George",666277
"Headrick, Brent",687396
"Fujinami, Shintaro",660261
"Ortiz, Luis",656814
"Zerpa, Angel",672582
"La Sorsa, Joe",686747
"Speier, Gabe",642100
"Wicks, Jordan",696136
"Winn, Keaton",676775
"Erceg, Lucas",668674
"Romero, JoJo",668941
"Murphy, Chris",669684
"Peguero, Elvis",665625
"Sheehan, Emmet",686218
"Cruz, Fernando",518585
"Vásquez, Randy",681190
"Nogosek, Stephen",668665
"Llovera, Mauricio",661440
"Bradley, Taj",671737
"Woo, Bryan",693433
"Shuster, Jared",694363
"Francis, Bowden",670102
"Medina, Luis",118901
"Bido, Osvaldo",674370
"Bradford, Cody",674003
"Senga, Kodai",673540
"Cox, Austin",680735
"Jameson, Drey",686753
"Palencia, Daniel",694037
"Hamilton, Ian",641656
"Campbell, Isaiah",663462
"Hoeing, Bryan",663773
"Seabold, Connor",657756
"Nelson, Ryne",669194
"Scholtens, Jesse",669947
"Buttó, José",676130
"Dodd, Dylan",689266
"Santos, Gregory",666619
"Kerr, Ray",678061
"Williams, Gavin",668909
"Battenfield, Peyton",685410
"Soriano, José",667755
"Smith-Shawver, AJ",700363
"White, Brendan",686839
"Avila, Pedro",658648
"Cano, Yennier",666974
"Bibee, Tanner",676440
"Pérez, Eury",691587
"Jackson, Andre",656578
"Walter, Brandon",687888
"Balazovic, Jordan",666364
"Robertson, Nick",687798
"Miller, Bobby",676272
"Brown, Hunter",686613
"Kelly, Kevin",687330
"Cosgrove, Tom",676680
"Miller, Bryce",682243
"Williamson, Brandon",682227
"Holton, Tyler",663947
"Criswell, Cooper",681867
"Hollowell, Gavin",668970
"Uribe, Abner",682842
"Garcia, Robert",676395
"Bolton, Cody",675989
"Davis, Noah",663562
"Olson, Reese",681857
"Frías, Luis",666818
"Jacques, Joe",682175
"Vasquez, Andrew",607755
"Rosenberg, Kenny",670046
"Doyle, Tommy",656382
"Hartwig, Grant",701643
"Rodriguez, Grayson",680570
"Beck, Tristan",663941
"Cecconi, Slade",677944
"Winans, Allan",642216
"Anderson, Grant",681982
"Harrison, Kyle",690986
"Herrin, Tim",682120
"Waldron, Matt",663362
"Walker, Ryan",676254
"Irvin, Jake",663623
"Herget, Kevin",643361
"Rodríguez, Manuel",655889
"Black, Mason",696131
"Little, Luke",681432
"Matsui, Yuki",673513
"Dubin, Shawn",681869
"Díaz, Yilber",700270
"Kelly, Zack",677161
"Herz, DJ",687792
"Parker, Mitchell",680730
"Hancock, Emerson",676106
"Martinez, Justin",679885
"Vieira, Thyago",600986
"Estes, Joey",683155
"Booser, Cam",592155
"Chivilli, Angel",683409
"McCaughan, Darren",670766
"Arrighetti, Spencer",681293
"Brown, Ben",676962
"Miller, Erik",669062
"Myers, Tobias",668964
"Garrett, Reed",657585
"Scott, Tayler",605463
"Lovelady, Richard",663992
"Matthews, Zebby",805673
"Vodnik, Victor",680767
"Smith, Cade",671922
"Kolek, Stephen",663568
"Nicolas, Kyle",693312
"Ferguson, Tyler",621053
"Blalock, Bradley",687134
"Cronin, Declan",686539
"Funderburk, Kody",681892
"Gordon, Tanner",685299
"Leahy, Kyle",681517
"Bivens, Spencer",702352
"Meyer, Max",676974
"Knack, Landon",689017
"Aguiar, Julian",687924
"Warren, Will",701542
"Leasure, Jordan",673929
"Roycroft, Chris",688297
"Rodríguez, Yerry",666720
"Estrada, Jeremiah",669093
"Phillips, Tyler",663969
"Rodríguez, Randy",678495
"Uceta, Edwin",670955
"Garabito, Gerson",642520
"Fernandez, Ryan",681676
"Hodge, Porter",687863
"Roupp, Landen",694738
"Scott, Christian",681035
"Molina, Anthony",683627
"Joyce, Ben",690829
"Hall, DL",669084
"Stratton, Hunter",676702
"Cannon, Jonathan",686563
"Gasser, Robert",688107
"Boyle, Joe",671212
"King, Bryan",687911
"Núñez, Dedniel",673380
"Kelly, Michael",547184
"Hurter, Brant",676428
"Sammons, Bryan",676614
"Bazardo, Eduard",660825
"Latz, Jacob",656641
"Cleavinger, Garrett",664076
"McArthur, James",663704
"Otañez, Michel",671305
"Spence, Mitch",687765
"Madden, Ty",680744
"Schwellenbach, Spencer",680885
"Hanifee, Brenan",669724
"Kochanowicz, Jack",686799
"Woods Richardson, Simeon",680573
"Birdsong, Hayden",806185
"Young, Danny",277415
"Lowder, Rhett",695076
"Thorpe, Drew",689672
"Muñoz, Roddery",682610
"Crouse, Hans",668968
"Jones, Jared",683003
"Spiers, Carson",686730
"Little, Brendon",663893
"Bellozo, Valente",678368
"Imanaga, Shota",684007
"Weissert, Greg",669711
"Nastrini, Nick",680897
"Festa, David",701581
"Ellard, Fraser",686642
"Daniel, Davis",669721
"Salazar, Eduardo",674285
"Leiter, Jack",683004
"Kerkering, Orion",689147
"Skenes, Paul",694973
"Wrobleski, Justin",680736
"Slaten, Justin",686580
"Povich, Cade",700249
"Jarvis, Bryce",686826
"Holmes, Grant",656550
"Cantillo, Joey",676282
"Tyler, Kyle",667725
"Mazur, Adam",800049
"Montero, Keider",672456
"Hudson, Bryan",663542
"Yamamoto, Yoshinobu",808967
"Roberts, Ethan",681799
"Miller, Tyson",668338
"Sasaki, Roki",808963
"Dobbins, Hunter",690928
"Gusto, Ryan",687473
"Gillispie, Connor",687362
"Sugano, Tomoyuki",608372
"Jobe, Jackson",695549
"Patrick, Chad",694477
"Smith, Shane",681343
"Casparius, Ben",676508
"Burke, Sean",680732
"Vasil, Mike",678024
"Dollander, Chase",801403
"Lord, Brad",695418
"Hernandez, Jose E.",669796
"McCullers Jr., Lance",621121
"Valdez, Phillips",570488
"Velázquez, Hector",584171
"Martinez, Nick",607259
"Hoover, J.J.",543331
"Moran, Jovani",663558
"Chargois, JT",608638
"Cole, A.J.",595918
"Perdomo, Angel",672695
"Dickey, R.A.",285079
"King, Michael",650633
"Rodriguez, Wandy",434643
"Reyes Jr., Gerardo",622103
"McFarland, T.J.",519008
"Diaz, Jumbo",471822
"Ginn, J.T.",669372
"Hernandez, Roberto",433584
"Váldez, José A.",572308
"Cortes Jr., Nestor",641482
"Rodriguez, Yariel",684320
"Gutierrez, Vladimir",661269
"Marimon, Sugar Ray",516970
"Puk, A.J.",640462
"Alvarez III, Henderson",506693
"Bradford, Chasen",607473
"Mejía, J.C.",650496
"Wright Jr., Mike",605541
"Wilson, C.J.",450351
"Tinoco, Jesus",622786
"Feyereisen, J.P.",656420
"Alcantara, Sandy",645261
"Schugel, A.J.",519263
"Noesí, Hector",456051
"Alcala, Jorge",660896
"Rodriguez, Eduardo",593958
"Pérez, Oliver",424144
"Leiter Jr., Mark",643410
"Underwood Jr., Duane",621249
"Garza Jr., Ralph",621248
"Martinez, Carlos",593372
"Ramírez, JC",500724
"Gonzalez, Merandy",642571
"Duran, Jhoan",661395
"Graham, J.R.",543242
"Maton III, Phil",664208
"Rodriguez Jr., Fernando",451775
"Ross Jr., Robbie",543726
"Bowman, Matt",621199
"Baez, Michel",673258
"Morejon, Adrian",670970
"Honeywell Jr., Brent",641703
"Lynch IV, Daniel",663738
"Howell, J.P.",434442
"Alvarez, Dario",516714
"Burnett, A.J.",488751
"Rodriguez, Jefry",622446
"Castro, Simon",501563
"Alvarez, Jose",501625
"Barria, Jaime",642545
"Minter, A.J.",621345
"France, J.P.",641585
"Lakins Sr., Travis",664042
"Alexander Jr., Scott",518397
"Araujo, Elvis",542587
"Smith, Josh A.",605479
"Doubront, Felix",467094
"Garces, Frank",571057
"Edwards Jr., Carl",605218
"Happ, J.A.",457918
"Otto Jr., Glenn",657248
"Whalen, Rob",547007
"Alvarez, R.J.",571439
"Infante, Gregory",500872
"Griffin, A.J.",456167
"Simon, Alfredo",430580
"Rodriguez, Elvin",660730
"Teheran, Julio",527054
"Achter, A.J.",592091
"Colon, Bartolo",112526
"Wendelken, J.B.",605525
"Cuas, Jose",621016
"Boyd, Matthew",571510
"Ferrer, Jose A.",678606
"Volquez, Edinson",450172
